title~summary~url~img_url
Zmástrujte eRko | #Mňamka 155~                          Zajímá vás eRko? Chcete se něco přiučit? Program „Do More with R“ nabízí for free rychlé video tipy na užitečné hacky, které můžete dělat v tomto programovacím jazyce. A co je super, většina videí je kratší než 10 minut. Takže žádné zdlouhavé okliky, vše stručně, jasně a výstižně!                         ~https://www.infoworld.com/article/3411819/do-more-with-r-video-tutorials.html#tk.rss_businessintelligence~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-03-29-v-142616.png
Jak prezentovat šéfům data? | #Mňamka 154~                          Data mohou firmám poskytnout velkou konkurenční výhodu... Mohou, ale nemusí. Všechna data na světě k úspěchu firmám nepomohou, pokud jim všechny strany nebudou dobře rozumět a také pokud je analýza nezaujme. Sílu toto ovlivnit mají ve svých rukou datoví detektivové a analytici. Pojďme se inspirovat a nasát osvědčené best practices ve vizualizaci dat!                         ~https://resources.observepoint.com/blog/10-tips-for-presenting-data~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-03-29-v-140015.png
RFM analýza tady a teď | Mňamka #153~"                          RFM is not dead. RFM žije. A pořád je to dobrá cesta, jak jednoduše zjistit, jaké že to mám zákazníky, nebo komu třeba zavolat. Už je to nějaký pátek, kdy jsme vytvořili aplikaci do Keboola Connection, která tuhle segmentaci dělá automaticky za Vás. Nemusíte nic ""kódit"". Zkuste to! Stačí to pustit.                        "~https://www.bizztreat.com/blog/rfm-analyza-tady-a-ted-mnamka-153~https://www.bizztreat.com/files/responsive/360/0/rfm.png
Nový (datový) světový řád | #Mňamka 152~"                          Možná to znáte, IT říká, že to nejde, ale vy potřebujete čísla. Vymýšlíte okliky a workaroundy, domlouváte projekty ""bokem"" bez IT. To je ""shadow IT"", Roman Staněk z GoodData se rozepsal o tomto ""fenoménu"".                        "~https://romans.medium.com/a-new-data-world-order-54dab393c64d~https://www.bizztreat.com/files/responsive/360/0/1-am4dl-yrs-pbsmvszyowpg.jpeg
To nejlepší z Tableau webu: únor 2021 | #Mňamka 151~                          Zajímá vás Tableau? Chcete s nimi držet krok a včas se dozvědět o všech novinkách? Tableau jich v rámci komunity a blogu produkuje opravdu hodně. Jejich know-how stojí za to a mají co sdílet dál. Tady je to nejlepší, co Tableau web přinesl v rámci února. Můžete se také sami aktivně zapojit v rámci nově spuštěného Tableau Community Hubu!                        ~https://www.tableau.com/about/blog/2021/3/best-tableau-web-february-2021~https://www.bizztreat.com/files/responsive/360/0/data-vs-stats.png
Docker Compose 2.díl | #Mňamka 150~                          Minule jsme se věnovali dockerizaci a dnes si řekneme jak zařídit, aby spolu mohly kontejnery spolupracovat a komunikovat. Co je docker-compose, jak ho použít a na co si dát pozor? Tom ví jak na to, a dal dohromady další napínavou pohádku. Jak hladový pes a mimino souvisí s dockerem? Pojďte se podívat!                        ~https://www.youtube.com/watch?v=3l3CEDVl9p4~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-03-22-v-143937.png
Forbes: Nejžádanější povolání budoucnosti? | #Mňamka 148~                          Je skvělé sledovat, jak se svět kolem dat vyvíjí a stává se součástí našeho každodenního života. Někdo to vnímá negativně, ale my si myslíme, že noví lidé a posun k mainstreamu v datech je pozitivní a vede k inovacím a větší rozmanitosti v odvětví. Jaké skills kromě práce s daty budou žádané?                        ~https://forbes.cz/nejzadanejsi-povolani-budoucnosti-datovy-vedec-a-digitalni-marketer-s-kritickym-myslenim/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-03-14-v-140511.png
Co by měla umět chytrá data pro B2B marketing a prodej | Mňamka #147~                          Síla dat spočívá nejen v jejich kvalitním zpracování, ale také v interpretaci a hlavně v jejich obohacení. V souvislosti s tím se můžete setkat s pojmem chytrá data. Co jsou chytrá data? Co vlastně umí? A jaké je využití pro váš byznys? Čtěte v následujícím článku od našich partnerů z Bizmachine.                         ~https://www.bizztreat.com/blog/co-by-mela-umet-chytra-data-pro-b2b-marketing-a-prodej-mnamka-147~https://www.bizztreat.com/files/responsive/360/0/data-analytics-5722871-1920.png
Revoluce v Tableau licenční politice | Mňamka #146~"                          Vánoce? V březnu? No vypadá to tak! Ho ho ho. Tableau mění svoji licenční politiku a za nás jednoznačně tím správným směrem. Ruší limity pro minimální počet licencí, takže ""explorer"" už nemusíte koupit min 5 a ""viewer"" 100. Tohle je super zpráva hlavně pro malé firmy. Well done!                        "~https://www.tableau.com/pricing/teams-orgs~https://www.bizztreat.com/files/responsive/360/0/tableau-lezato.jpg
Přesuň analytiku, nikoli data! by ZD z GoodData | Mňamka #145~"                          Kontejnery nám otevírají nové možnosti pro analýzu dat. Nasazení takového řešení může trvat méně času než provedení dotazu ve vaší databázi. Pojďme se podívat na to, co připravil GoodData Team. Prostě ""GoodData v Dockeru"". ZD už poví víc v článku.                        "~https://medium.com/gooddata-developers/move-your-analytics-not-your-data-37d7c47cd3d3~https://www.bizztreat.com/files/responsive/360/0/container-3859710-1920.jpg
Support a jeho význam | Mňamka #144~                          Postavit kvalitní BI řešení je základ, ale tím naše práce nekončí. Celý projekt potřebuje další péči. Proto jsme se postupem času rozhodli v Bizztreat postavit tým zákaznické podpory a oddělit tak delivery od dalších služeb poskytovaných v rámci SLA. Vnímáme hodně pozitivních efektů, které tento krok má. Celý support má pod palcem Kuba a své know-how posílá dál v tomto článku.                         ~https://www.bizztreat.com/blog/support-a-jeho-vyznam-mnamka-144~https://www.bizztreat.com/files/responsive/360/0/hand-523231-1920.jpg
Jaká KPIs sledovat během krize | Mňamka #143~                          V souvislosti s rozšířením Covidu přišlo mnoho změn. Tato krize otřásá nejedním byznysem. Firmy se snaží revidovat svou růstovou strategii tak, aby jejich byznys v této době dál fungoval. Spolu s ní jdou ruku v ruce KPIs, které je nutné s novou strategií sladit. Proto je ideální chvíle využít příležitosti a vzít to z gruntu. Jak na to? Článek Realigning KPI‘s during the crisis: 10 Metrics that Matter může být skvělou inspirací.                        ~https://salesbenchmarkindex.com/insights/realigning-kpis-during-the-crisis-10-metrics-that-matter/~https://www.bizztreat.com/files/responsive/360/0/analysis-1841158-1920.jpg
Na co myslet, když vybíráme barvu pro vizualizaci | Mňamka #142~                          Vizualizaci dat lze definovat jako reprezentaci čísel tvary - a bez ohledu na to, jak tyto tvary vypadají (čáry, tečky apod.), musí mít barvu. Někdy barvy jen zviditelní tvary, jindy samy reprezentují konkrétní data nebo kategorie. Tento článek je zaměřen především na druhé zmíněné. Dozvíte se také, co je dobré vzít v úvahu při výběru barev vaší vizualizace. Závěrem se můžete ponořit do dalších inspirativních článků týkajících se tohoto tématu.                        ~https://www.dataquest.io/blog/what-to-consider-when-choosing-colors-for-data-visualization/~https://www.bizztreat.com/files/responsive/360/0/full-180529-considercolor7.png
Bizzcoin | Mňamka #141~                          Za nás je jednoznačně nejlepší motivací práce na projektech, které dávají smysl. A to nám v Bizztreatu funguje skvěle. Vnitřní motivace je mocná hybatelka. Ale... je to asi dva roky, co jsme došli k tomu, že se s lidmi chceme rozdělit, když se bude firmě dařit. Sice trochu motivace vnější ale věříme, že zdravě nastavená. A tak jsme vymysleli Bizzcoin. Jak funguje? To ve stručnosti vystihl Jirka v tomto článku.                         ~https://www.bizztreat.com/blog/bizzcoin-mnamka-141~https://www.bizztreat.com/files/responsive/360/0/team-386673-1920.jpg
Trello v novém kabátku | Mňamky #140~                          Webová aplikace Trello, která nachází uplatnění například při správě projektů, dostala „úplně nový“ vzhled. Kromě aktualizovaného loga přináší nové možnosti vizualizace a chytřejší karty. K dispozici jsou čtyři nové režimy zobrazení: časová osa, kalendář, tabulka a řídicí panel.                        ~https://www.zive.cz/clanky/aplikace-trello-dostala-moderni-kabatek-prinasi-nove-logo-nastroje-a-pohledy-na-spravu-projektu/sc-3-a-208590/default.aspx~https://www.bizztreat.com/files/responsive/360/0/getthumbnail.jpeg
S čím reálně může sales analytika pomoci? | Mňamka #139~                          Téměř každá firma je čímsi “zvláštní” a “výjimečná”. A podmínky, kde se pohybuje, také. Co se však skrývá za onou “specifičností” oboru/činnosti firmy, na kterou sales manageři rádi poukazují? Nejčastěji to ukazuje na to, že prodejní proces je špatně řiditelný, že jej ovlivňují vnější faktory, které je obtížné zachytit a ještě hůře ovlivnit. Třeba počasí. Nebo sezonalita oboru.Je to opravdu tak špatné? S čím reálně může sales analytika pomoci?                        ~https://www.bizztreat.com/blog/s-cim-realne-muze-sales-analytika-pomoci-mnamka-139~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-07-13-v-124302-2.png
Jaký je rozdíl mezi Business Intelligence a Location Intelligence? | Mňamka: #138~                          Všude samá inteligence. Kdo se má vyznat v tom, k čemu je která inteligence dobrá. Není vlastně Location Intelligence to samé jako Business Intelligence? Ano i ne. Pojďme se podívat na hlavní rozdíly mezi těmito dvěma disciplínami a na to, jak se Business Intelligence a Location Intelligence mohou vzájemně doplňovat. Na reálném příkladu si ukážeme, jak to funguje.                         ~https://www.bizztreat.com/blog/jaky-je-rozdil-mezi-business-intelligence-a-location-intelligence-mnamka-138~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-02-22-v-113936.png
Top 10 nápadů na vizualizaci v roce 2021 | Mňamka #137~                          Nový rok máme už nějaký ten pátek, ale inspirace není nikdy dost, jak s oblibou opakujeme. A tak nás zaujala přehlídka těchto nápadů na zajímavé vizualizace a trendů tohoto roku. Znáte některé?                         ~https://365datascience.com/trending/data-visualization-project-ideas/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-02-15-v-165232.png
Obsahová strategie řízená daty | Mňamky #136~                          Chcete-li vytvořit obsah, který dobře rezonuje s vaším cílovým publikem, je dobré vytvořit strategii marketingového obsahu založenou na datech. Jinými slovy - analyzovat požadavky svého odvětví, sledovat nejnovější trendy digitálního marketingu a porozumět preferencím svých čtenářů. Zde je pár ukázek, jak k tomu celému přistupovat a co měřit.                         ~https://www.datapine.com/blog/data-driven-content-marketing-strategy/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-02-15-v-164944.png
Dockerizace pro začátečníky | Mňamka #135~                          Asi se ptáte, k čemu je taková dockerizace datovému analytikovi. No, uznáváme, že už to je taková vyšší dívčí, ale rozhodně se vyplatí minimálně tušit o co jde. My máme dockerizované třeba extraktory. Takže se pohodlně usaďte a poslechněte si pohádku od našeho hlavního youtubera CTOmči. Jde o první video z vícedílné série.                         ~https://www.youtube.com/watch?v=gdEshMBiaag~https://www.bizztreat.com/files/responsive/360/0/dockerizace-titulka.jpg
Jak vizualizovat proporce v R. | Mňamka #134~                          Existuje mnoho způsobů, jak ve vizualizaci zobrazit části celku. Tak tady je jeden z nich. V článku se podíváme na tvorbu proporcí pomocí R a to pro ty nejběžnější druhy vizualizací - takže nebude chybět ani tolik (ne)oblíbený koláčový graf. Není to o tom, jak moc je to užitečná metoda, spíš poukazuje na to, že to jde.                        ~https://flowingdata.com/2016/09/29/quickfire-how-to-for-visualizing-proportions-in-r/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-02-08-v-194319.png
Rozdíl mezi HAVING a WHERE v SQL? | Mňamka #133~                          A přejdeme plynule k SQL. Občas něco někomu vysvětlit není vůbec jednoduché. O to víc nás potěší, když narazíme na článek, kde je to popsáno tak dobře a hlavně dost zábavnou formou. Takže přátelé, pamatujete ještě na Buffy přemožitelku upírů? Co to s tím má společného?  No, mrkněte sami.                         ~https://towardsdatascience.com/what-is-the-difference-between-a-having-clause-and-a-where-clause-in-sql-ed74e0a8ad6d~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-02-08-v-194144.png
Krásné mapy díky Pythonu | Mňamka #132~                          Taky rádi koukáte do map a používáte je třeba k vizualizaci? A co Python, nebojíte se ho? No a co to takhle zkombinovat a vytvořit si svoje vlastní super mapy? Tak to vám dnes nabízíme tento podrobný návod od Carlose. Čekejte trochu toho malého kódování v Pythonu nad daty OpenStreetMap.                        ~https://towardsdatascience.com/creating-beautiful-maps-with-python-6e1aae54c55c~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-02-08-v-193923.png
Základní pravidla pro vizualizaci | Mňamka #131~                          Existuje mnoho pravidel pro vizualizaci. Velká část z nich jsou ale spíše doporučení, jak k zobrazení dat přistupovat. Existuje ale pár vyjímek, pár pravidel, které je dobré znát a vždycky, opravdu vždycky dodržovat.                         ~https://flowingdata.com/2015/08/11/real-chart-rules-to-follow/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-02-01-v-132912.png
SQL a agregovaná data - existuje lepší cesta? | Mňamka #130~                          Co chybí a jak vylepšit SQL, nebo-li jak lépe pracovat s agregovanými daty a agregacemi obecně? ZD (Zdenek Svoboda) z GoodData dává k dispozici zamyšlení nad tímhle tématem. Můžete nahlédnout pod pokličku GoodData, a jejich MAQL.                        ~https://cutt.ly/oki0T9R~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-02-01-v-132447.png
Nový způsob transformace dat: Co to je dbt | Mňamka #129~                          Slyšeli jste už o dbt? Tahle pecka dokáže ulehčit práci nejednoho datového analytika. Jde o open source, který teď hodně testujeme a nemůžeme si ho vynachválit. Uvnitř článku najdete o krátké video od našeho CTO Toma.                          ~https://www.bizztreat.com/blog/novy-zpusob-transformace-dat-co-to-je-dbt-mnamka-129~https://www.bizztreat.com/files/responsive/360/0/titulka-dbt.jpg
Příklad využití datové integrace ve výrobě [přednáška] | Mňamka #128~                          Občas stojí za to si něco dobrého připomenout. Sice už je to 4 roky stará, ale stále platná přednáška z konference Den plný inspirace, pořádané spol. Plantyst, na téma využití datové integrace ve výrobě. Praktická ukázka, jak využít data k minimalizaci prostojů ve výrobním procesu.                        ~https://www.youtube.com/watch?v=GWZqTxOhOj0&t=381s~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-01-22-v-81022.png
Co to jsou trénovací data? | Mňamka #127~                          AI sem, machine learning tam. K vývoji modelu AI a ML jsou vyžadována přesná tréninková data, která pomáhají algoritmům porozumět určitým vzorům nebo sérii výsledků na danou otázku. A tréninková data se mohou skládat z textů, obrázků nebo videí, která jsou přesně označena, aby byla rozpoznatelná pro počítačové vidění a srozumitelná pro stroje.                        ~https://becominghuman.ai/what-is-training-data-its-types-and-why-it-is-important-f998424c3c9~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-01-22-v-80605.png
Jak mít uklizeno ve vizualizační platformě (GoodData) | Mňamka #126~                          Mít uklizeno ve vizualizační platformě je občas docela oříšek. Co dělat, abychom se z toho nezbláznili a nestrávili víc času hledáním metriky/reportu než analytickou prací samotnou? Máme tu pár tipů pro pořádek v GoodData, ale většina aktivit může být aplikována i na ostatní vizualizační nástroje.                        ~https://www.bizztreat.com/blog/jak-mit-uklizeno-ve-vizualizacni-platforme-gooddata-mnamka-126~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-01-22-v-74349.png
Základní pravidla modelování dat v GoodData | Mňamka #125~                          Modelování dat v GoodData je snadné, stačí dodržovat pět jednoduchých pravidel. Pokud budete postupovat podle těchto jednoduchých příkladů, budou vaše datové modely fungovat jako kouzlo a odemknete spoustu možností pro ad-hoc reportování pro vás i vaše zákazníky.                        ~https://community.gooddata.com/administration-and-loading-and-modeling-data-19/logical-data-model-basic-rules-of-data-modelling-176?utm_source=linkedi~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-01-18-v-211638.png
Matematický problém vyřešen | Mňamka #124~"                          A to už za půl hodiny. Slyšeli jste už o tzv. ""Kellerově domněnce?"" Kellerova domněnka řeší pokrývání prostoru shodně velkými dlaždicemi. Jejím autorem byl před devadesáti lety německý matematik Ott-Heinrich Keller. Má to však výjimku – sedm rozměrů, kde se na řešení nedařilo přijít.                        "~https://ct24.ceskatelevize.cz/veda/3168927-umela-inteligence-rozlouskla-90-let-nevyreseny-matematicky-problem-za-pul-hodiny~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-01-18-v-203422.png
Definice use case (případ užití) a jeho úloha v datové strategii firmy | Mňamka #123~                          Na tento článek jsem si brousila zuby už nějaký ten pátek. Můžete mít totiž mraky dat, nejmodernější technologie nebo nápis “data - driven firma” nad vstupem do budovy, ale pokud nemáte rozmyšlený a dobře definovaný use case, je vám to lidsky řečeno “ k prdu”.                         ~https://www.bizztreat.com/blog/definice-use-case-pripad-uziti-a-jeho-uloha-v-datove-strategii-firmy-mnamka-123~https://www.bizztreat.com/files/responsive/360/0/checklist-2589418-1920.jpg
Andy Kirk: Vývoj na poli vizualizace dat | Mňamka #121~                          Znáte Andyho Kirka? Ne? Tak to doporučujeme napravit:-) a začít ho sledovat. Tento vizualizační mág, a ikona ve světě dat, vydal už nejednu publikaci a nasdílel nejednu radu. Na svém webu https://www.visualisingdata.com/ pravidelně publikuje ohlídnutí za vývojovými trendy ve světě datové vizualizace.                         ~https://www.visualisingdata.com/2019/08/10-significant-visualisation-developments-january-to-june-2019/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-01-11-v-131527.png
10 mýtů o analýze dat, které mohou bránit vašemu podnikání | #Mňamka 120~                          Datová analytika je komplexní a rychle rostoucí obor. Mnoho firem se bez ní dnes už neobejde a stále více zaměstnanců s ní přichází pravidelně do kontaktu. A jak to tak bývá, rychlý růst do jiných oborů sebou nese i pár mýtů. A my si dnes ukážeme deset z nich.                        ~https://www.forbes.com/sites/forbestechcouncil/2020/10/28/10-data-analytics-myths-that-can-hamper-your-business/?sh=9b63e88715eb~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-01-11-v-125603.png
Stárnutí karet alá pirát | Mňamka #119~                          Další vychytávka na Trello je tu! Teda ona už nějaký ten pátek funguje, ale my si na ni tentokrát vzpomněli. Stárnutí karet alá pirát. Prostě na první pohled hned vidíte, na co už se dlouuuuho nesáhlo. A navíc nahoře na kartičce se zobrazuje čas posledního updatu. Tentokrát se z toho prostě už nevykecáte:-)                         ~https://help.trello.com/article/820-card-aging~https://www.bizztreat.com/files/responsive/360/0/image-2.png
Úspěchy a neúspěchy novoročních předsevzetí | Mňamka #118~                          Každý rok si lidé po celém světě dávají novoroční předsevzetí, aby dosáhli svých cílů, zlepšili zdraví a zlepšili svůj život. Patříte mezi ně? A jak to tak bývá, něco si přát a něco pak udělat jsou dvě rozdílné věci. Jak jsou na tom předsevzetí z pohledu čísel? V článku najdete údaje ze studií, které vám napoví, jakou šanci na úspěch máte.                          ~https://discoverhappyhabits.com/new-years-resolution-statistics/~https://www.bizztreat.com/files/responsive/360/0/new-years-resolution-statistics-ft-1536x1022.jpg
Tipy, jak nastartovat analytiku v roce 2021 | Mňamka #116~                          Vítejte v průvodci, jak nastartovat business analytiku u vás ve firmě. Je to celkem 13 tipů, taková kombinace strategického a technického poradenství, ukázka toho, na co při zavádění analytiky nezapomenout a co vás cestou pravděpodobně v nějaké chvíli potká. Nekopíruje to věci tak, jak je děláme u nás, ale mít povědomí o tom, jak to dělají jinde, je vždycky fajn.                          ~https://www.reconinsight.com/blog/successful-business-analytics-tips~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-12-04-v-111527.png
Cesta Santa Clause: Ho Ho Ho | Mňamka#115~                          Santa přináší radost dětem po celém světe. Taky jste si někdy pokládali otázku, kde Santa bydlí? Jak velká vesnice musí být, aby se tam vešly všechny dárky? Nebo, kolik domácností stihne navštívit a jaká je jeho uhlíková stopa? A kolik u toho spálí kalorií? Tak si to pojďme spočítat.                          ~https://www.onlinemoneyadvisor.co.uk/expectations-vs-reality-santa-claus/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-12-04-v-110515.png
Hledá se Ježíšek! | Mňamka #114~                          Máte doma děti? V bizzTreat většina ano, a tak téma Ježíška je teď hodně aktuální. Ale existuje vůbec? Rozhodli jsme se ho letos najít a potřebujeme vaši pomoc. No, ale jak na to? Třeba vám k tomu pomůže tento článek, kde se vymetly všechny komíny, aby se podařilo najít Santa Clause.                        ~https://towardsdatascience.com/is-santa-claus-real-9b7b9839776c~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-12-04-v-105547.png
Vánoční dataset | Mňamka #113~                          O kaggle jako zdroji datasetů jsme si už psali. Dnes jsme pro vás jeden našli - Datová sada všech vánočních písní mapujících 100 nejlepších Billboard z let 1958-2017. Máte chuť se na něj mrknout a zpracovat ho? Pokud ano, budeme rádi, když nám vaše výsledky pošlete. Rádi to projdeme a dáme vám zpětnou vazbu.                        ~https://www.kaggle.com/sharkbait1223/billboard-top-100-christmas-carol-dataset~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-12-04-v-104641.png
Vánoční a novoroční přání: Máme vás rádi | Mňamka #112~                          Máme vás rádi a chceme, abyste to věděli. Anebo když chcete nahrát seriózní vánoční a novoroční přání, ale s touhle bandou to prostě nejde :-) Přejeme Vám, Vaši rodině i kolegům krásné Vánoce a úspěšný nový rok.                        ~https://www.youtube.com/watch?v=gH9hF1YCXTQ~https://www.bizztreat.com/files/responsive/360/0/titulka-xmas-video.jpg
25 nejlepších data vizualizací v roce 2020 | Mňamka #111~                          Máte pocit, že vizualizace jsou jen obyčejné grafy a dashboardy? Ale kdepak. Může jít i o komplexní vizuální projekty. A ke konci roku se jich tu pár sešlo a my si myslíme, že stojí za ukázku. Pokud by vás některá z nich zajímala víc, dá se v článku prokniknout až do detailu projektu.                         ~https://visme.co/blog/best-data-visualizations/~https://www.bizztreat.com/files/responsive/360/0/best-data-visualizations-2019-5-drowning-in-plastic.jpg
Trello tahák | Mňamka #110~                          Používáme Trello a nedáme na něj dopustit. Je to jednoduchý způsob, jak vést projekty, i ty datové. Do Trella zveme i naše zákazníky, aby věděli, kdo na čem zrovna dělá a co se bude tento týden řešit. Pro mnohé z nich je to novinka, a tak jsme si vzpomněli na tento Trello tahák. Znáte?                        ~https://trello.com/b/yxwFw6LU/trello-tah%C3%A1k~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-12-04-v-94236.png
E-book Řízení datové kvality | Mňamka #109~                          Je vaše práce závislá na tom, abyste každé ráno, každou směnu nebo každou hodinu měli k dispozici správná data pro vaše rozhodování a přitom víte, že se na to nemůžete spolehnout? Jste zodpovědný za to, že vaši business uživatelé mají každý den v 8:00 ráno k dispozici aktuální a správná data? Pak pro vás je určený tento ebook.                        ~bizztreat.com/e-book-rizeni-datove-kvality~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-12-08-v-184320.png
Proč je vizualizace a story telling marketingové zlato | Mňamka #108~                          Využíváte svá firemní data naplno? Nebo pracujete s daty aspoň trochu? Tak to máte velkou výhodu vůči konkurenci, máte lepší přehled o tom, co se ve firmě děje. Ale ještě něco máte - marketingové zlato. Jaké jsou benefity používání data ve firmě z pohledu brandu, PR, marketingu?                        ~https://www.columnfivemedia.com/data-storytelling-brands-data-visualization~https://www.bizztreat.com/files/responsive/360/0/why-data-visualization-is-data-storytelling-gold.png
Tableau - Period over Period | Mňamka #107~                          Za dobu, co používáme Tableau, jsme přišli na celkem 5 patternů, jak v Tableau realizovat period over period srovnání. Tento pohled je pro klienty důležitý a často využívaný. Tak se na to dnes pojďme podívat - kromě použití a postupu mrkneme i na výhody a nevýhody jednotlivých přístupů.                         ~https://www.bizztreat.com/blog/tableau-period-over-period-mnamka-107~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-12-04-v-84834.png
Životní cyklus dat a proč nic nevynechat | Mňamka #106~                          Často na prvních schůzkách řešíme požadavek napojení vyexportovaného CSV přímo na vizualizační nástroj… Teoreticky to jde, ale existují pádné důvody, proč to tak nedělat. Pojďme si dnes projít, co se děje s daty v jejich životním cyklu a hlavně proč je každá fáze tolik důležitá.                         ~https://www.bizztreat.com/blog/zivotni-cyklus-dat-a-proc-nic-nevynechat-mnamka-106~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-12-07-v-101624.png
Dovednosti datového analytika | Mňamka #105~                          Zájem o pořádná a kvalitní firemní data roste. S tím je spojen i velký zájem o datové analytiky. Ale nejprve, co to vlastně je datový analytik a co za dovednosti by měl mít? V článku vybrali hned osm, my v BizzTreat stojíme vlastně jen o tři: Selský rozum, základy SQL (Python) a ochotu se učit.                        ~https://www.dataquest.io/blog/data-analyst-skills/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-11-30-v-102722.png
Slack workflow: Jak si zjednodušit a automatizovat práci ve Slacku | Mňamka #104~                          Celkem ostuda na to, že používáme Slack už roky. Kdyby se k nám nově nepřidal Ondra, o této vychytávce bychom neměli ani tušení. Jak si zjednodušit a hlavně automatizovat práci pomocí Slacku a to hlavně při psaní různých pravidelných updatů? Třeba notifikací s formulářem k vyplnění před ranním standupem.                        ~https://youtu.be/n2jC822OJFU~https://www.bizztreat.com/files/responsive/360/0/slack-workflow.jpg
Statistické vztahy letem světem | Mňamka #103~                          Statistika k datařině prostě patří. Pro základní pochopení není potřeba hned zacházet do podrobností. Tak postupně: Asociační a korelační analýza, nulová hypotéza, hodnoty p, mezní hodnota... No a jako třešničku se dovíte, proč vám konzumace zmrzliny nezvyšuje pravděpodobnost utopit se, když jdete plavat.                        ~https://www.chi2innovations.com/blog/discover-stats-blog-series/introduction-to-associations-correlations/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-11-30-v-102152.png
Divoká e-commerce  a trendy 2021 z pohledu vybraných statistik | Mňamka #102 ~                          To co fungovalo v tomto roce, nemusí fungovat k roce novém. Pro oblast e-commerce, kde se chování zákazníků neustále mění, to platí pro rok 2020 víc než kdy jindy. Podívejme se na 58 e-commerce statistik, které nás nejen provedou tímto divokým rokem, ale nastíní i vývoj pro budoucí léta.                         ~https://www.wix.com/blog/ecommerce/2020/10/ecommerce-statistics~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-11-23-v-143209.png
Jak číst v grafech | Mňamka #101~                          Zobrazit informaci jasně a srozumitelně je jedna věc. Jak grafy číst a najít v nich odpověď na naši otázku je už druhá. Stejně jako pro popis grafu existují i jednoduchá pravidla pro jeho čtení. A my si je dnes připomeneme.                         ~https://www.bizztreat.com/blog/jak-cist-v-grafech-mnamka-101~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-11-23-v-101121.png
Design Patterns: Ceny s / bez DPH | Mňamka #100~"                          Dnešní design pattern naší team leaderky Péti se zaměří na ceny ""s"" a ""bez"" DPH. Je to opravdu krátká mňamka, která vám ale dokáže ušetřit hodně problémů v budoucnu. Tip s téměř nulovými náklady na storage a časovou úsporou k nezaplacení.                          "~https://www.bizztreat.com/blog/design-patterns-ceny-s-bez-dph-mnamka-100~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-11-23-v-93810.png
SQL JOINS aneb jak spojit dvě tabulky | Mňamka #99~                          Mít dvě tabulky (sady) a umět je spojit. To je jedna ze základních dovedností každého analytika. Slýcháváme o tom, že se to často vytahuje třeba i na pohovorech (u nás teda ne:-). Ke spojení dvou tabulek slouží SQL instrukce JOIN. Co to jsou primární, sekundární klíče a po jakém JOINu šáhnout, tak to pěkně rozebírá dnešní článek.                        ~https://dataschool.com/how-to-teach-people-sql/sql-join-types-explained-visually/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-11-16-v-132226.png
